,make,type,year,engine,mileage,price_in_azn
12800,LADA, (VAZ) Niva,2021,1.7,6700.0,22900.0
12801,LADA, (VAZ) 2104,2007,1.5,110000.0,5000.0
12802,GAZ, 3110,2003,2.3,180000.0,5300.0
12803,Mercedes, E 260,2003,2.6,273000.0,17900.0
12804,LADA, (VAZ) Vesta,2016,1.8,122000.0,17500.0
12805,Ravon, Nexia R3,2017,1.5,270000.0,11000.0
12806,Mercedes, ML 350,2003,3.7,247430.0,12500.0
12807,Mercedes, C 180,1999,1.8,268000.0,12900.0
12808,BMW, 528,1996,2.8,285000.0,8950.0
12809,Hyundai, Sonata,2011,2.4,165321.0,19500.0
12810,LADA, (VAZ) Niva,2015,1.7,21000.0,10300.0
12811,Chevrolet, Cruze,2015,1.4,206000.0,15500.0
12812,LADA, (VAZ) 2101,1981,1.3,386120.0,2100.0
12813,Mercedes, C 240,2000,2.4,259350.0,12400.0
12814,UAZ, 39625,2003,2.4,249000.0,11500.0
12815,Mercedes, E 300 de,2021,2.0,15500.0,106930.0
12816,Fiat, Doblo,2022,1.4,0.0,33000.0
12817,Hyundai, Santa Fe,2022,2.5,0.0,80900.0
12818,Mercedes, E 220,2020,2.0,61821.0,104618.0
12819,Opel, Mokka,2022,1.2,0.0,47900.0
12820,Lexus, ES 300h,2022,2.5,0.0,95200.0
12821,Lexus, GX 460,2010,4.6,189000.0,50490.0
12822,Hyundai, Accent,2021,1.6,59400.0,29900.0
12823,Land, Rover Discovery,2015,3.0,130000.0,69700.0
12824,Hyundai, Grandeur,2014,2.4,156000.0,29500.0
12825,Toyota, RAV4,2007,2.4,185000.0,20000.0
12826,Hyundai, Elantra,2017,2.0,89810.0,24300.0
12827,Toyota, Highlander,2021,2.5,24000.0,79050.0
12828,Mercedes, E 300 de,2021,2.0,15500.0,106930.0
12829,LADA, (VAZ) 2107,2011,1.6,120000.0,8600.0
12830,Mitsubishi, L200,2005,2.5,150000.0,14700.0
12831,Mercedes, Atego 818,2007,4.3,148000.0,36500.0
12832,Mercedes, C 200,1999,2.0,485000.0,12500.0
12833,BMW, 328,2013,2.0,220000.0,32300.0
12834,Mercedes, 190,1990,1.8,325000.0,4450.0
12835,Mercedes, Actros 1844,2010,12.0,1100000.0,65000.0
12836,Lexus, GX 460,2015,4.6,38000.0,110500.0
12837,Volkswagen, Beetle,2001,1.6,297000.0,7500.0
12838,Chevrolet, Niva,2007,1.7,381000.0,6800.0
12839,Kia, Carens,2003,2.0,289682.0,10000.0
12840,LADA, (VAZ) 2106,1984,1.6,32996.0,2550.0
12841,LADA, (VAZ) 2104,2011,1.6,87500.0,8700.0
12842,GAZ, 3110,1999,2.4,146527.0,6200.0
12843,Kia, Spectra,2003,1.8,252525.0,4800.0
12844,Toyota, Land Cruiser,2022,3.4,5160.0,201450.0
12845,Mercedes, E 220,2000,2.2,280000.0,20000.0
12846,Mazda, Tribute,2006,3.0,178000.0,9800.0
12847,Renault, Megane,2006,1.6,224000.0,5500.0
12848,Daewoo, Espero,1996,2.0,18000.0,2400.0
12849,BMW, 325,1999,2.5,252525.0,10300.0
12850,Volkswagen, Golf,2005,1.8,235000.0,4800.0
12851,ZIL, 130,1975,6.0,300000.0,1300.0
12852,Dodge, Ram,2023,3.6,0.0,141100.0
12853,DFSK, Glory 330 S,2023,1.5,0.0,26900.0
12854,Nissan, Micra,2013,1.2,41230.0,12700.0
12855,Peugeot, Rifter,2022,1.5,0.0,41000.0
12856,BMW, 535,2015,3.0,137000.0,54060.0
12857,MAN, TGX 18.440,2010,12.0,800000.0,71500.0
12858,Hyundai, Tucson,2021,1.6,13000.0,56000.0
12859,Toyota, Land Cruiser,2002,4.7,326000.0,22800.0
12860,Kia, Sorento,2014,2.0,161200.0,37300.0
12861,Chevrolet, Malibu,2020,1.5,68924.0,25000.0
12862,Mercedes, E 300,2017,2.0,54000.0,70550.0
12863,BMW, 540,2018,3.0,83000.0,66300.0
12864,Opel, Vectra,1998,2.0,490000.0,4500.0
12865,LADA, (VAZ) Niva,2011,1.7,140000.0,6900.0
12866,Opel, Astra,2008,1.4,185694.0,10500.0
12867,Kia, Sorento,2005,2.5,252525.0,12500.0
12868,Opel, Corsa,2007,1.3,213000.0,9500.0
12869,Opel, Vectra,2007,1.8,286325.0,11500.0
12870,Tofas, Sahin,2004,1.6,112000.0,4800.0
12871,Chevrolet, Cruze,2014,1.4,132000.0,14400.0
12872,Hyundai, Accent,2011,1.6,167750.0,16700.0
12873,Chevrolet, Cruze,2012,1.4,155000.0,12700.0
12874,Hyundai, Accent,2008,1.6,144000.0,14800.0
12875,Iveco, Astra HD8,2011,13.0,300000.0,75000.0
12876,Mercedes, C 220,1994,2.2,375000.0,5800.0
12877,Mercedes, Viano,2011,3.0,440250.0,35700.0
12878,LADA, (VAZ) 2107,2006,1.6,183000.0,5900.0
12879,Hyundai, Santa Fe,2001,2.0,40000.0,8500.0
12880,Mercedes, 190,1993,1.8,490192.0,5600.0
12881,Toyota, Prius,2006,1.5,254000.0,14500.0
12882,Kia, Sorento,2020,2.0,104000.0,49000.0
12883,Land, Rover Range Rover,2014,5.0,120000.0,114750.0
12884,Land, Rover Range Rover,2015,3.0,60000.0,105400.0
12885,GAZ, 3302-288,1999,2.5,310570.0,7500.0
12886,LADA, (VAZ) 2107,2008,1.6,110000.0,6900.0
12887,Toyota, Prado,2020,2.8,26500.0,102850.0
12888,BMW, 740,2023,3.0,0.0,271150.0
12889,LADA, (VAZ) Niva,2023,1.7,0.0,22800.0
12890,Mitsubishi, Pajero Sport,2022,3.0,0.0,72930.0
12891,Land, Rover Range Rover,2013,5.0,162600.0,99450.0
12892,Chevrolet, Malibu,2016,1.5,125000.0,18200.0
12893,Kia, Rio,2018,1.6,162544.0,24000.0
12894,Lexus, LX 570,2012,5.6,105400.0,86360.0
12895,Opel, Astra,2009,1.4,166556.0,13900.0
12896,Land, Rover Range Rover,2014,5.0,129000.0,119000.0
12897,Lexus, ES 300h,2013,2.5,107000.0,47600.0
12898,Volkswagen, ID.6,2022,0.0,0.0,75650.0
12899,Bestune, T99,2022,2.0,13000.0,51500.0
12900,Toyota, Prado,2020,2.8,26500.0,102850.0
12901,Kia, Ceed,2012,1.6,209200.0,17400.0
12902,Toyota, Camry,2013,2.5,187030.0,28900.0
12903,Saipa, Tiba,2014,1.5,235000.0,7400.0
12904,Toyota, Avensis,2008,2.0,223569.0,19000.0
12905,Opel, Astra,2006,1.3,250000.0,10900.0
12906,Hyundai, Santa Fe,2009,2.0,221000.0,23000.0
12907,Daewoo, Nexia,2011,1.5,400000.0,7100.0
12908,LADA, (VAZ) 2106,1989,1.6,230000.0,2750.0
12909,BMW, X3,2019,2.0,59000.0,67150.0
12910,Mercedes, E 230,1989,2.3,35000.0,5000.0
12911,Opel, Astra,2004,1.4,194000.0,11300.0
12912,Mercedes, C 240,1998,2.4,324000.0,10000.0
12913,Ford, Escort,1995,1.6,99999.0,2800.0
12914,GAZ, 3302-744,2007,2.5,156000.0,15000.0
12915,Mazda, CX-9,2014,3.7,124000.0,34850.0
12916,Kia, Ceed,2007,1.6,288169.0,17300.0
12917,BMW, 318,1993,1.8,305023.0,6000.0
12918,LADA, (VAZ) 2107,2011,1.6,37000.0,7500.0
12919,Mini, Cooper,2011,1.6,80000.0,17000.0
12920,Renault, Megane,2007,1.5,255044.0,10700.0
12921,BMW, 523,1997,2.5,258000.0,6800.0
12922,LADA, (VAZ) Priora,2014,1.6,161000.0,13800.0
12923,LADA, (VAZ) 2115,2003,1.6,194346.0,4500.0
12924,Nissan, X-Trail,2019,2.0,39000.0,42500.0
12925,LADA, (VAZ) Niva,2023,1.7,0.0,24500.0
12926,Mercedes, E 220,2020,2.0,61821.0,104618.0
12927,Dodge, Ram,2023,3.6,0.0,155040.0
12928,Kia, Sorento,2011,2.0,133000.0,27500.0
12929,Jeep, Wrangler,2008,3.8,125000.0,33000.0
12930,Nissan, X-Trail,2011,2.5,84000.0,25900.0
12931,Lexus, GS 350,2013,3.5,153000.0,39950.0
12932,Mercedes, GLS 450,2022,3.0,0.0,230350.0
12933,Tofas, Sahin,1997,1.6,280000.0,5200.0
12934,Hyundai, Santa Fe,2013,2.0,191020.0,33700.0
12935,Mercedes, S 350,2012,3.5,153000.0,45050.0
12936,Opel, Astra,1999,1.6,330000.0,4200.0
12937,Mondial, 150 MASH,2019,0.2,36000.0,1950.0
12938,Kia, Rio,2006,1.4,195000.0,11300.0
12939,LADA, (VAZ) 2107,2001,1.6,130000.0,5200.0
12940,LADA, (VAZ) 2115,2012,1.5,127000.0,8900.0
12941,LADA, (VAZ) Niva,2013,1.7,171000.0,9900.0
12942,MAZ, 5549,1983,11.0,100000.0,7200.0
12943,Land, Rover Discovery,2011,3.0,184000.0,45050.0
12944,Skoda, Octavia,2011,1.6,94000.0,15000.0
12945,LADA, (VAZ) 2107,2010,1.6,56800.0,7100.0
12946,Hyundai, Sonata,2000,2.0,272000.0,6800.0
12947,Kia, Sorento,2010,2.0,149000.0,29600.0
12948,Toyota, Prius,2012,1.8,167000.0,19300.0
12949,Hyundai, Sonata,2013,2.0,185000.0,21500.0
12950,LADA, (VAZ) Niva,2015,1.7,178980.0,12500.0
12951,ZIL, 130,1982,6.0,100000.0,5000.0
12952,Opel, Astra,2008,1.3,220345.0,11400.0
12953,Mercedes, C 300,2016,2.0,127000.0,50660.0
12954,Tufan, M50,2022,0.1,11200.0,1250.0
12955,GAZ, M-20 Pobeda,1957,2.4,123000.0,6500.0
12956,Mercedes, E 200,2010,2.2,383000.0,28500.0
12957,Ford, Kuga,2012,2.5,220000.0,18500.0
12958,Changan, Benni,2014,1.0,121000.0,7900.0
12959,Mercedes, E 240,1999,2.4,294000.0,12900.0
12960,Kia, Sorento,2011,2.0,71886.0,27500.0
12961,Isuzu, NMR 85 H,2022,3.0,0.0,60500.0
12962,Toyota, Camry,2022,2.5,10450.0,80750.0
12963,Chery, Tiggo 2 Pro,2022,1.5,0.0,29900.0
12964,Bentley, Continental GT,2014,4.0,84000.0,124950.0
12965,BMW, 540,2018,3.0,83000.0,66300.0
12966,Hyundai, ix35,2014,2.4,94000.0,34300.0
12967,Mitsubishi, Outlander Sport,2018,2.4,102338.0,28500.0
12968,Kia, Sorento,2018,2.0,110000.0,46800.0
12969,Lexus, LX 570,2010,5.7,177000.0,63410.0
12970,Audi, A8,2008,4.2,190000.0,23000.0
12971,Volvo, XC60,2023,2.0,0.0,92553.09999999999
12972,Mercedes, E 240,1999,2.4,294000.0,12900.0
12973,Land, Rover Discovery,2008,2.7,195000.0,28500.0
12974,Nissan, X-Trail,2002,2.0,225000.0,12300.0
12975,Mercedes, S 550,2010,5.5,194000.0,38930.0
12976,Land, Rover Range Rover,2014,5.0,127000.0,120700.0
12977,Chevrolet, Cruze,2014,1.4,215000.0,15700.0
12978,Toyota, RAV4,2006,2.0,250000.0,20770.0
12979,Toyota, Corolla,1995,1.5,300000.0,3400.0
12980,Kia, Ceed,2008,1.6,162000.0,15800.0
12981,Tofas, Sahin,2004,1.6,800000.0,6700.0
12982,BMW, X3,2008,2.0,228000.0,28800.0
12983,Mercedes, C 220,2000,2.2,232000.0,10800.0
12984,Hyundai, Elantra,2014,1.8,140000.0,24000.0
12985,BMW, 530,2018,2.0,36000.0,67830.0
12986,Toyota, Prius Prime,2020,1.8,43900.0,44030.0
12987,LADA, (VAZ) 2107,1999,1.3,98200.0,4400.0
12988,Mercedes, C 200,1995,2.0,494250.0,11200.0
12989,BMW, 520,1992,2.0,230000.0,5000.0
12990,GAZ, 3110,1997,2.3,200000.0,1700.0
12991,LADA, (VAZ) Niva,2011,1.7,187985.0,8600.0
12992,Kia, Sorento,2010,2.2,160000.0,30000.0
12993,Hyundai, i30,2009,1.6,100000.0,14800.0
12994,Mercedes, C 180,1995,1.8,568000.0,6700.0
12995,Cadillac, Escalade,2014,6.2,160934.0,101150.0
12996,Nissan, Note,2012,1.5,33145.0,13800.0
12997,Land, Rover Defender,2022,2.0,0.0,169830.0
12998,Geely, Atlas Pro,2023,1.5,0.0,48900.0
12999,Toyota, Corolla,2008,1.4,190000.0,17800.0
13000,Mercedes, GL 350,2013,3.0,255000.0,67150.0
13001,Opel, Vectra,1996,1.8,370000.0,7000.0
13002,Toyota, Prius,2009,1.5,193121.0,10500.0
13003,Land, Rover Range Rover,2014,5.0,129000.0,119000.0
13004,Nissan, Qashqai,2008,2.0,349800.0,18000.0
13005,Kia, Sportage,2015,2.0,120000.0,29000.0
13006,Mercedes, S 350,2014,3.0,46470.0,103700.0
13007,Mercedes, C 300,2016,2.0,134000.0,42500.0
13008,Cadillac, Escalade,2014,6.2,160934.0,101150.0
13009,Mercedes, C 220,1995,2.2,297000.0,8900.0
13010,Lexus, ES 200,2022,2.0,1900.0,73950.0
13011,Rolls,-Royce Phantom,2006,6.0,28000.0,246500.0
13012,Mercedes, 190,1993,2.0,350299.0,7800.0
13013,Chevrolet, Camaro,2017,2.0,55000.0,34850.0
13014,Audi, A8,2011,4.2,295000.0,30000.0
13015,Ford, Transit,2008,2.2,162369.0,17000.0
13016,Land, Rover Range Rover,2013,5.0,109500.0,101150.0
13017,Maserati, Quattroporte,2011,4.7,75000.0,33150.0
13018,Opel, Meriva,2007,1.3,154700.0,11400.0
13019,Foton, Forland,2007,2.3,124351.0,7200.0
13020,Opel, Astra,2008,1.4,178000.0,12500.0
13021,BMW, X6,2013,4.4,94000.0,42500.0
13022,Khazar, SD,2021,1.7,98000.0,15000.0
13023,Hyundai, Elantra,2017,2.0,94951.0,26900.0
13024,Daewoo, Nexia,2006,1.5,196000.0,3800.0
13025,Hyundai, Elantra,2011,1.8,206000.0,18500.0
13026,Chevrolet, Cruze,2014,1.4,242000.0,15000.0
13027,LADA, (VAZ) Kalina,2006,1.6,174000.0,6600.0
13028,Toyota, Land Cruiser,2010,4.0,119000.0,56950.0
13029,Nissan, Tiida,2006,1.6,216000.0,12800.0
13030,Mercedes, E 220,2010,2.2,285000.0,26350.0
13031,Audi, A4,1996,1.8,376275.0,5000.0
13032,BMW, 740,2023,3.0,0.0,273700.0
13033,Skywell, ET5,2022,0.0,0.0,89505.0
13034,Kia, Sportage,2023,1.6,0.0,54000.0
13035,GAZ, Next A65R52,2023,2.8,0.0,55500.0
13036,Ravon, Nexia R3,2020,1.5,125000.0,16000.0
13037,Land, Rover RR Sport,2013,3.0,174000.0,81260.0
13038,Ford, Mustang,2016,2.3,137000.0,43690.0
13039,Hyundai, Elantra,2014,1.8,215652.0,19500.0
13040,Hyundai, Accent,2008,1.4,220000.0,11700.0
13041,Ford, Transit,2013,2.2,198000.0,29500.0
13042,Toyota, Highlander,2021,2.5,24000.0,79050.0
13043,Skoda, Kodiaq,2021,1.4,37000.0,57000.0
13044,Audi, A4,1996,1.8,376275.0,5000.0
13045,Audi, A6,2013,2.0,85000.0,30600.0
13046,Mercedes, C 220,1993,2.2,289253.0,7300.0
13047,LADA, (VAZ) 2106,2004,1.6,189000.0,4900.0
13048,BMW, 328,2013,2.0,63800.0,32900.0
13049,Hyundai, i30,2010,1.4,243000.0,14000.0
13050,Hyundai, Sonata,2013,2.0,184000.0,21500.0
13051,Mercedes, E 200,2006,1.8,183000.0,24500.0
13052,Volkswagen, Bora,2001,1.8,247500.0,4300.0
13053,Volkswagen, Golf,2002,1.4,501188.0,6200.0
13054,Land, Rover Discovery,2010,2.7,183000.0,36550.0
13055,Mercedes, C 200,1998,2.0,315000.0,15200.0
13056,LADA, (VAZ) 2104,1995,1.6,90000.0,6000.0
13057,Hyundai, Getz,2008,1.6,330000.0,9500.0
13058,LADA, (VAZ) 2107,2000,1.6,84196.0,2300.0
13059,Hyundai, Accent,2006,1.4,160000.0,11500.0
13060,Hyundai, i30,2009,1.6,224000.0,14700.0
13061,Nissan, Altima,2007,2.5,270000.0,12400.0
13062,Mercedes, E 220,1996,2.2,230000.0,10500.0
13063,DAF, 105 XF,2010,12.0,1072000.0,64000.0
13064,Chevrolet, Cruze,2015,1.4,213000.0,15800.0
13065,Mercedes, C 180,1998,1.8,410000.0,10600.0
13066,Mercedes, Viano,2011,2.2,430000.0,29000.0
13067,Ford, Fusion,2014,1.5,201168.0,19700.0
13068,Chevrolet, Lacetti,2022,1.6,0.0,25000.0
13069,GAZ, Next A65R52,2023,2.8,0.0,55500.0
13070,Jetour, X70 PLUS,2022,1.5,0.0,44700.0
13071,Baic, X7,2022,1.5,0.0,49900.0
13072,Toyota, Camry,2018,2.5,124885.0,50900.0
13073,Mercedes, E 200,2010,1.8,199000.0,26500.0
13074,Hyundai, Sonata,2008,2.0,254000.0,18000.0
13075,Chevrolet, Cruze,2012,1.4,218000.0,13000.0
13076,Hyundai, Elantra,2017,2.0,89810.0,24300.0
13077,Kia, Sorento,2015,2.0,159300.0,43000.0
13078,GMC, Terrain,2020,1.5,55000.0,40000.0
13079,Fiat, Doblo,2008,1.3,126607.0,13500.0
13080,Nissan, X-Trail,2004,2.0,153256.0,15300.0
13081,Mercedes, C 280,2000,2.8,216000.0,12500.0
13082,Volkswagen, Passat,2003,1.8,438000.0,5500.0
13083,Mercedes, S 350,2012,3.5,153000.0,45050.0
13084,BMW, 328,2012,2.0,161000.0,28500.0
13085,Suzuki, Grand Vitara,2006,2.7,248271.0,14000.0
13086,Toyota, Corolla,2005,1.4,228200.0,14700.0
13087,Kia, Cerato,2015,1.6,66800.0,26500.0
13088,Toyota, Corolla,2005,1.5,239000.0,13000.0
13089,Hyundai, Grandeur,2012,2.4,198000.0,24500.0
13090,BMW, 528,2012,2.0,256000.0,31000.0
13091,Mercedes, E 200,1992,2.0,360000.0,7000.0
13092,BMW, 520,2021,2.0,45000.0,107950.0
13093,Chevrolet, Cruze,2011,1.4,164000.0,13400.0
13094,Mercedes, E 220,2006,2.2,185225.0,19500.0
13095,Mitsubishi, Pajero,1995,2.5,270000.0,4800.0
13096,Toyota, Corolla,2007,1.6,237000.0,14900.0
13097,Mercedes, E 240,1998,2.4,279000.0,12900.0
13098,LADA, (VAZ) Niva,1986,1.6,80853.0,4000.0
13099,Toyota, Highlander,2022,2.5,0.0,94350.0
13100,Chrysler, Neon,1996,2.0,321564.0,3000.0
13101,Kia, Sportage,2014,2.0,170000.0,28500.0
13102,Hyundai, Sonata,2011,2.0,154563.0,19600.0
13103,Jeep, Grand Cherokee,2013,3.6,210000.0,43860.0
13104,Land, Rover Range Rover,2014,5.0,45000.0,134300.0
13105,Hyundai, Grandeur,2022,2.5,14700.0,67830.0
13106,Fiat, Fiorino,2022,1.4,0.0,25100.0
13107,Toyota, Camry,2022,2.5,0.0,67998.3
13108,BMW, X6,2009,4.4,165000.0,29920.0
13109,Khazar, SD,2022,1.7,0.0,18500.0
13110,Hyundai, Elantra,2015,1.8,155000.0,18900.0
13111,Kia, Sportage,2008,2.0,147735.0,19300.0
13112,Opel, Astra,2005,1.4,196234.0,10900.0
13113,Land, Rover Discovery,2016,3.0,230136.0,65450.0
13114,Hyundai, Santa Fe,2013,2.0,182200.0,31300.0
13115,Toyota, Camry,2016,2.5,158000.0,42330.0
13116,Jeep, Grand Cherokee,2013,3.6,210000.0,43860.0
13117,Daewoo, Leganza,1999,2.0,280000.0,6000.0
13118,LADA, (VAZ) 2110,2002,1.6,158000.0,3400.0
13119,Kia, Sorento,2012,2.0,170000.0,31500.0
13120,Hyundai, Santa Fe,2009,2.0,189000.0,22900.0
13121,Opel, Astra,2006,1.3,200000.0,12300.0
13122,Mercedes, Vito 111,2009,2.2,250000.0,23000.0
13123,Ford, Transit,1998,2.5,452000.0,13900.0
13124,LADA, (VAZ) Niva,2013,1.7,139000.0,9500.0
13125,Volkswagen, Bora,2022,1.6,0.0,42500.0
13126,GAZ, 31029,1997,2.4,15000.0,3950.0
13127,Skoda, Octavia,2021,1.4,24000.0,36550.0
13128,Toyota, Corolla,2005,1.4,220800.0,13850.0
13129,LADA, (VAZ) 2107,1995,1.6,58369.0,4000.0
13130,Mercedes, C 180,1994,1.8,111111.0,7400.0
13131,BMW, 320,1992,2.0,435028.0,4500.0
13132,Audi, Q5,2012,2.0,91000.0,31450.0
13133,Kia, Rio,2012,1.1,177000.0,15100.0
13134,Volvo, S40,2008,2.5,141000.0,12800.0
13135,Kia, Rio,2008,1.4,176000.0,12800.0
13136,LADA, (VAZ) 2107,2007,1.6,245738.0,4400.0
13137,Lexus, LX 470,2006,4.7,145000.0,24500.0
13138,Opel, Astra,2009,1.3,145000.0,13600.0
13139,Renault, Megane,2007,1.5,266500.0,12200.0
13140,Land, Rover Range Rover,2021,3.0,13000.0,229500.0
13141,Isuzu, NPR 75 L,2022,5.1,0.0,69500.0
13142,Bentley, Continental Flying Spur,2010,6.0,65000.0,105400.0
13143,Fiat, Doblo,2022,1.4,0.0,34000.0
13144,BMW, 328,2012,2.0,138000.0,30515.0
13145,LADA, (VAZ) 2107,2010,1.6,96900.0,6700.0
13146,Mitsubishi, Pajero,1994,2.4,222222.0,6300.0
13147,Mercedes, C 220,1997,2.2,310000.0,7300.0
13148,BMW, 528,2015,2.0,125000.0,37060.0
13149,Infiniti, G37,2011,3.7,158000.0,21900.0
13150,Toyota, Land Cruiser,2015,4.6,74900.0,114750.0
13151,Lexus, LX 500d,2022,3.3,16500.0,261630.0
13152,LADA, (VAZ) 2107,2006,1.6,18000.0,6500.0
13153,Toyota, Prius,2009,1.8,207000.0,19300.0
13154,Mercedes, C 280,1997,2.8,326142.0,7500.0
13155,Mercedes, E 200,2008,2.2,210000.0,23800.0
13156,Opel, Omega,1997,2.0,523520.0,5000.0
13157,Hyundai, Sonata,2009,2.0,222000.0,18800.0
13158,Opel, Astra,2008,1.4,104232.0,13800.0
13159,Mercedes, Atego 1217,1999,4.3,562152.0,28500.0
13160,Mercedes, B 200,2006,2.0,350000.0,9700.0
13161,Hyundai, Elantra,2015,1.8,202000.0,22400.0
13162,Chevrolet, Cruze,2015,1.4,179400.0,16550.0
13163,Mitsubishi, Airtrek,2002,2.0,168000.0,9500.0
13164,LADA, (VAZ) 2104,2006,1.6,82000.0,6700.0
13165,Mercedes, Vito 115,2004,2.2,811245.0,23500.0
13166,Mercedes, Vito 115,2009,2.2,450000.0,28500.0
13167,Hyundai, Elantra,2015,1.6,133000.0,25700.0
13168,Hyundai, H-1,2020,2.5,138000.0,56000.0
13169,Hyundai, Elantra,2017,2.0,191512.0,23900.0
13170,Mercedes, GL 550,2009,5.5,167000.0,35500.0
13171,Jeep, Grand Cherokee,2014,3.6,122000.0,47600.0
13172,Tofas, Sahin,2006,1.6,185000.0,11000.0
13173,Kia, Sorento,2018,2.0,52850.0,48500.0
13174,LADA, (VAZ) 2106,1991,1.3,100000.0,4800.0
13175,Mercedes, C 180,1999,1.8,278000.0,11800.0
13176,Peugeot, 2008,2022,1.2,0.0,54100.0
13177,Volkswagen, Touareg,2007,3.6,285000.0,16900.0
13178,Mercedes, G 63 AMG,2014,5.5,82000.0,122230.0
13179,Mercedes, E 220,2006,2.2,207000.0,22500.0
13180,Mercedes, Vito 108,1998,2.3,450000.0,10200.0
13181,Hyundai, Santa Fe,2013,2.0,173000.0,34900.0
13182,Land, Rover Range Rover,2013,5.0,87600.0,116450.0
13183,Audi, Q7,2016,2.0,163000.0,63240.0
13184,BMW, X5,2013,3.0,198000.0,50660.0
13185,Hyundai, Elantra,2014,1.8,156000.0,18700.0
13186,Tesla, Model 3,2020,0.0,58000.0,58650.0
13187,Hyundai, Santa Fe,2016,2.0,84000.0,40000.0
13188,Toyota, Land Cruiser,2011,4.0,196500.0,55760.0
13189,Nissan, Note,2013,1.2,60578.0,14200.0
13190,Mercedes, C 220,1996,2.2,280000.0,7600.0
13191,Mercedes, 190,1991,2.0,200000.0,5600.0
13192,Mercedes, E 240,2000,2.4,267631.0,16800.0
13193,Opel, Astra,2012,1.4,193120.0,16500.0
13194,Honda, CR-V,2008,2.4,121436.0,23200.0
13195,Kia, Sorento,2012,2.0,152886.0,36300.0
13196,LADA, (VAZ) 2115,2006,1.5,12000.0,7000.0
13197,Mercedes, 190,1993,2.0,125865.0,5300.0
13198,Foton, Ollin,2008,2.8,400000.0,14500.0
13199,BMW, 525,2005,2.5,330000.0,18500.0
13200,Toyota, Prius,2006,1.5,242000.0,14800.0
13201,Daewoo, Nexia,1996,1.5,320000.0,2100.0
13202,Hyundai, Santa Fe,2012,2.0,211786.0,36800.0
13203,Toyota, Corolla,2006,1.4,332099.0,14300.0
13204,Nissan, X-Trail,2001,2.0,346550.0,12800.0
13205,LADA, (VAZ) 21099,2003,1.5,307000.0,6300.0
13206,Peugeot, RCZ,2012,1.6,15000.0,17400.0
13207,Hyundai, Elantra,2013,1.8,204487.0,19300.0
13208,Kia, Sorento,2016,2.0,146000.0,45000.0
13209,BMW, 528,2012,2.0,135000.0,32810.0
13210,Toyota, Prius,2008,1.5,180000.0,15000.0
13211,Hyundai, Santa Fe,2008,2.0,93261.0,22500.0
13212,Alfa, Romeo Giulia,2022,2.0,0.0,86020.0
13213,Mitsubishi, Pajero Sport,2022,3.0,0.0,72930.0
13214,Bentley, Continental GT,2009,6.0,23000.0,100300.0
13215,Haval, Jolion,2022,1.5,0.0,43900.0
13216,Nissan, Qashqai,2008,2.0,225000.0,14900.0
13217,Mercedes, C 220,1999,2.2,399000.0,12500.0
13218,Land, Rover Range Rover,2013,5.0,148000.0,107100.0
13219,Jeep, Wrangler,2013,3.6,101000.0,59330.0
13220,Ford, Transit,2008,2.2,318000.0,25500.0
13221,Mitsubishi, Xpander,2021,1.5,0.0,37570.0
13222,Toyota, RAV4,2021,2.0,11000.0,68850.0
13223,BMW, X5,2011,4.4,76000.0,47000.0
13224,Toyota, Prius,2008,1.5,180000.0,15000.0
13225,Hyundai, Santa Fe,2008,2.0,93261.0,22500.0
13226,Mitsubishi, Outlander,2011,2.4,178626.0,25000.0
13227,LADA, (VAZ) 2114,2012,1.6,224000.0,9300.0
13228,LADA, (VAZ) Niva,2014,1.7,160000.0,12600.0
13229,Hyundai, Elantra,2016,1.6,33292.0,25800.0
13230,Mercedes, 190,1990,2.0,300000.0,4900.0
13231,Hyundai, Elantra,2017,2.0,82000.0,25900.0
13232,BMW, X5,2016,2.0,59000.0,84150.0
13233,Khazar, SD,2023,1.7,9500.0,22000.0
13234,Ford, Transit,2007,2.4,200000.0,23500.0
13235,Land, Rover RR Sport,2005,4.2,250000.0,23500.0
13236,Toyota, Prius,2008,1.5,209000.0,15800.0
13237,Toyota, Corolla,2004,1.4,430000.0,11800.0
13238,Ford, Fusion,2015,1.5,149000.0,20500.0
13239,Mercedes, C 200,1997,2.0,278830.0,12450.0
13240,Ford, Explorer,2013,3.5,43000.0,45000.0
13241,Toyota, Prius,2008,1.5,150000.0,12000.0
13242,Kia, Optima,2015,2.0,140000.0,31500.0
13243,Toyota, Corolla,2006,1.4,183000.0,14500.0
13244,Infiniti, FX50,2008,5.0,33000.0,31280.0
13245,Lexus, LX 600,2023,3.5,0.0,311950.0
13246,Toyota, Land Cruiser,2007,4.0,127898.0,55250.0
13247,BMW, 318,1994,1.8,250000.0,4250.0
13248,Mercedes, G 63 AMG,2022,4.0,0.0,570443.5
13249,Volkswagen, Passat,2022,1.4,0.0,72900.0
13250,Volkswagen, Touareg,2007,3.6,285000.0,16900.0
13251,Haval, Jolion,2022,1.5,0.0,43900.0
13252,Yamaha, XV1700 Road Star Warrior,2002,1.6,37015.0,14000.0
13253,BMW, X6,2017,3.0,103000.0,99960.0
13254,Mercedes, CLS 63 AMG,2011,5.5,130000.0,61710.0
13255,Toyota, Camry,2020,2.5,31000.0,61030.0
13256,Toyota, Land Cruiser,2023,3.5,0.0,210630.0
13257,Mercedes, Vito,2009,2.2,188447.0,32700.0
13258,Toyota, Prius,2007,1.5,165000.0,14900.0
